,날짜,시장,품명,거래량
2846,2014-07-05,부산,봄,16000
2847,2014-07-05,대전,여름,63340
2848,2014-07-07,대구,가을,31100
2849,2014-07-07,광주,겨울,35820
2850,2014-07-07,광주,봄,10776
2851,2014-07-07,부산,봄,217000
2852,2014-07-07,대전,여름,55150
2853,2014-07-08,대구,가을,35100
2854,2014-07-08,광주,겨울,23600
2855,2014-07-08,광주,봄,9464
2856,2014-07-08,부산,봄,207000
2857,2014-07-08,광주,여름,384
2858,2014-07-08,대전,여름,60710
2859,2014-07-09,대구,가을,38200
2860,2014-07-09,광주,겨울,23360
2861,2014-07-09,광주,봄,12312
2862,2014-07-09,부산,봄,237000
2863,2014-07-09,광주,여름,320
2864,2014-07-09,대전,여름,64020
2865,2014-07-10,대구,가을,24300
2866,2014-07-10,광주,겨울,12910
2867,2014-07-10,광주,봄,3260
2868,2014-07-10,부산,봄,180000
2869,2014-07-10,광주,여름,510
2870,2014-07-10,대전,여름,37800
2871,2014-07-11,대구,가을,19900
2872,2014-07-11,광주,겨울,18830
2873,2014-07-11,광주,봄,8184
2874,2014-07-11,부산,봄,182000
2875,2014-07-11,광주,여름,350
2876,2014-07-11,대전,여름,39890
2877,2014-07-11,부산,여름,18000
2878,2014-07-12,대구,가을,9800
2879,2014-07-12,광주,겨울,21160
2880,2014-07-12,광주,봄,9346
2881,2014-07-12,대전,여름,30100
2882,2014-07-12,부산,여름,16000
2883,2014-07-14,대구,가을,24350
2884,2014-07-14,광주,겨울,33340
2885,2014-07-14,대구,겨울,8000
2886,2014-07-14,광주,봄,120
2887,2014-07-14,광주,여름,9468
2888,2014-07-14,대전,여름,57040
2889,2014-07-14,부산,여름,226000
2890,2014-07-15,대구,가을,19200
2891,2014-07-15,광주,겨울,13460
2892,2014-07-15,광주,봄,9016
2893,2014-07-15,광주,여름,1040
2894,2014-07-15,대전,여름,73080
2895,2014-07-15,부산,여름,159000
2896,2014-07-16,대구,가을,7600
2897,2014-07-16,광주,겨울,12880
2898,2014-07-16,광주,봄,9568
2899,2014-07-16,광주,여름,2210
2900,2014-07-16,대전,여름,64390
2901,2014-07-16,부산,여름,127000
2902,2014-07-17,대구,가을,8400
2903,2014-07-17,광주,겨울,21180
2904,2014-07-17,광주,봄,120
2905,2014-07-17,광주,여름,8350
2906,2014-07-17,대전,여름,47000
2907,2014-07-17,부산,여름,229000
2908,2014-07-18,대구,가을,17700
2909,2014-07-18,광주,겨울,11980
2910,2014-07-18,광주,봄,120
2911,2014-07-18,광주,여름,40
2912,2014-07-18,대전,여름,41330
2913,2014-07-18,부산,여름,109000
2914,2014-07-19,대구,가을,15900
2915,2014-07-19,광주,겨울,16370
2916,2014-07-19,광주,봄,120
2917,2014-07-19,대전,여름,18480
2918,2014-07-19,부산,여름,16000
2919,2014-07-21,대구,가을,19500
2920,2014-07-21,광주,겨울,25240
2921,2014-07-21,광주,봄,446
2922,2014-07-21,광주,여름,10802
2923,2014-07-21,대전,여름,43500
2924,2014-07-21,부산,여름,116000
2925,2014-07-22,대구,가을,14400
2926,2014-07-22,광주,겨울,18610
2927,2014-07-22,광주,봄,290
2928,2014-07-22,광주,여름,11030
2929,2014-07-22,대전,여름,75730
2930,2014-07-22,부산,여름,172000
2931,2014-07-23,대구,가을,15900
2932,2014-07-23,광주,겨울,33860
2933,2014-07-23,광주,봄,368
2934,2014-07-23,광주,여름,9352
2935,2014-07-23,대전,여름,40110
2936,2014-07-23,부산,여름,219000
2937,2014-07-24,대구,가을,10200
2938,2014-07-24,광주,겨울,19300
2939,2014-07-24,광주,봄,120
2940,2014-07-24,광주,여름,1988
2941,2014-07-24,대전,여름,41000
2942,2014-07-24,부산,여름,157000
2943,2014-07-25,대구,가을,16400
2944,2014-07-25,광주,겨울,27580
2945,2014-07-25,광주,봄,402
2946,2014-07-25,광주,여름,8078
2947,2014-07-25,대전,여름,33770
2948,2014-07-25,부산,여름,84000
2949,2014-07-26,대구,가을,15200
2950,2014-07-26,광주,겨울,25740
2951,2014-07-26,광주,봄,380
2952,2014-07-26,광주,여름,10096
2953,2014-07-26,대전,여름,25960
2954,2014-07-26,부산,여름,41000
2955,2014-07-28,대구,가을,22000
2956,2014-07-28,광주,겨울,50790
2957,2014-07-28,광주,봄,450
2958,2014-07-28,광주,여름,11598
2959,2014-07-28,대전,여름,62220
2960,2014-07-28,부산,여름,209000
2961,2014-07-29,대구,가을,30640
2962,2014-07-29,광주,겨울,44860
2963,2014-07-29,광주,봄,360
2964,2014-07-29,광주,여름,8072
2965,2014-07-29,대전,여름,56670
2966,2014-07-29,부산,여름,125000
2967,2014-07-30,대구,가을,14700
2968,2014-07-30,광주,겨울,49250
2969,2014-07-30,광주,봄,328
2970,2014-07-30,광주,여름,9382
2971,2014-07-30,대전,여름,56520
2972,2014-07-30,부산,여름,129000
2973,2014-07-31,대구,가을,25200
2974,2014-07-31,광주,겨울,44370
2975,2014-07-31,광주,봄,372
2976,2014-07-31,광주,여름,9182
2977,2014-07-31,대전,여름,51600
2978,2014-07-31,부산,여름,206000
2979,2014-08-01,대구,가을,16720
2980,2014-08-01,광주,겨울,33830
2981,2014-08-01,대구,겨울,430
2982,2014-08-01,광주,봄,484
2983,2014-08-01,광주,여름,9952
2984,2014-08-01,대전,여름,46160
2985,2014-08-01,부산,여름,188000
2986,2014-08-02,광주,겨울,41340
2987,2014-08-02,광주,봄,486
2988,2014-08-02,광주,여름,7840
2989,2014-08-02,대전,여름,25840
2990,2014-08-04,광주,겨울,13840
2991,2014-08-04,광주,봄,428
2992,2014-08-04,광주,여름,11806
2993,2014-08-04,대구,여름,6500
2994,2014-08-04,대전,여름,57930
2995,2014-08-04,부산,여름,125000
2996,2014-08-05,대구,가을,33000
2997,2014-08-05,광주,겨울,36040
2998,2014-08-05,광주,봄,206
2999,2014-08-05,광주,여름,8082
3000,2014-08-05,대전,여름,43350
3001,2014-08-05,부산,여름,132000
3002,2014-08-06,대구,가을,33300
3003,2014-08-06,광주,겨울,16210
3004,2014-08-06,광주,봄,272
3005,2014-08-06,광주,여름,9620
3006,2014-08-06,대전,여름,44600
3007,2014-08-06,부산,여름,181000
3008,2014-08-07,대구,가을,8000
3009,2014-08-07,광주,겨울,23150
3010,2014-08-07,광주,봄,192
3011,2014-08-07,광주,여름,8096
3012,2014-08-07,대전,여름,34010
3013,2014-08-07,부산,여름,183000
3014,2014-08-08,대구,가을,12900
3015,2014-08-08,광주,겨울,27100
3016,2014-08-08,광주,봄,226
3017,2014-08-08,광주,여름,9366
3018,2014-08-08,대전,여름,44210
3019,2014-08-08,부산,여름,194000
3020,2014-08-09,대구,가을,13500
3021,2014-08-09,광주,겨울,22170
3022,2014-08-09,광주,봄,258
3023,2014-08-09,광주,여름,7936
3024,2014-08-09,대전,여름,32760
3025,2014-08-09,부산,여름,19000
3026,2014-08-11,대구,가을,22650
3027,2014-08-11,광주,겨울,29550
3028,2014-08-11,광주,봄,386
3029,2014-08-11,광주,여름,16686
3030,2014-08-11,대전,여름,23190
3031,2014-08-11,부산,여름,253000
3032,2014-08-12,대구,가을,9400
3033,2014-08-12,광주,겨울,23610
3034,2014-08-12,광주,봄,298
3035,2014-08-12,광주,여름,8804
3036,2014-08-12,대전,여름,47340
3037,2014-08-12,부산,여름,123000
3038,2014-08-13,대구,가을,3700
3039,2014-08-13,광주,겨울,38780
3040,2014-08-13,광주,봄,236
3041,2014-08-13,광주,여름,8374
3042,2014-08-13,대전,여름,69980
3043,2014-08-13,부산,여름,174000
3044,2014-08-14,대구,가을,13400
3045,2014-08-14,광주,겨울,39640
3046,2014-08-14,광주,봄,324
3047,2014-08-14,광주,여름,16074
3048,2014-08-14,대전,여름,57360
3049,2014-08-14,부산,여름,198000
3050,2014-08-15,대구,가을,11340
3051,2014-08-15,광주,겨울,27320
3052,2014-08-15,광주,봄,278
3053,2014-08-15,광주,여름,8312
3054,2014-08-15,대전,여름,38100
3055,2014-08-15,부산,여름,41000
3056,2014-08-16,대구,가을,10050
3057,2014-08-16,광주,겨울,26500
3058,2014-08-16,광주,봄,294
3059,2014-08-16,광주,여름,7960
3060,2014-08-16,대전,여름,36010
3061,2014-08-18,대구,가을,12000
3062,2014-08-18,광주,겨울,19970
3063,2014-08-18,광주,봄,354
3064,2014-08-18,광주,여름,26182
3065,2014-08-18,대전,여름,73290
3066,2014-08-18,부산,여름,274000
3067,2014-08-19,광주,겨울,12720
3068,2014-08-19,광주,봄,218
3069,2014-08-19,광주,여름,16142
3070,2014-08-19,대전,여름,69200
3071,2014-08-19,부산,여름,222000
3072,2014-08-20,광주,겨울,18790
3073,2014-08-20,광주,봄,270
3074,2014-08-20,광주,여름,16076
3075,2014-08-20,대전,여름,29990
3076,2014-08-20,부산,여름,88000
3077,2014-08-21,광주,겨울,24220
3078,2014-08-21,광주,봄,236
3079,2014-08-21,광주,여름,26134
3080,2014-08-21,대전,여름,60780
3081,2014-08-21,부산,여름,209000
3082,2014-08-22,광주,겨울,21400
3083,2014-08-22,광주,봄,220
3084,2014-08-22,광주,여름,25316
3085,2014-08-22,대전,여름,50620
3086,2014-08-22,부산,여름,383000
3087,2014-08-23,대구,가을,17600
3088,2014-08-23,광주,겨울,34710
3089,2014-08-23,광주,봄,286
3090,2014-08-23,광주,여름,26888
3091,2014-08-23,대전,여름,64130
3092,2014-08-23,부산,여름,8000
3093,2014-08-25,대구,가을,15000
3094,2014-08-25,광주,겨울,53760
3095,2014-08-25,광주,봄,134
3096,2014-08-25,광주,여름,39844
3097,2014-08-25,대전,여름,71230
3098,2014-08-25,부산,여름,210000
3099,2014-08-26,대구,가을,21200
3100,2014-08-26,광주,겨울,31150
3101,2014-08-26,광주,봄,344
3102,2014-08-26,광주,여름,18472
3103,2014-08-26,대전,여름,64000
3104,2014-08-26,부산,여름,292000
3105,2014-08-27,대구,가을,7000
3106,2014-08-27,광주,겨울,30770
3107,2014-08-27,광주,봄,260
3108,2014-08-27,광주,여름,27872
3109,2014-08-27,대전,여름,55130
3110,2014-08-27,부산,여름,192000
3111,2014-08-28,대구,가을,7000
3112,2014-08-28,광주,겨울,50580
3113,2014-08-28,광주,봄,242
3114,2014-08-28,광주,여름,16970
3115,2014-08-28,대전,여름,83100
3116,2014-08-28,부산,여름,204000
3117,2014-08-29,대구,가을,20500
3118,2014-08-29,광주,겨울,84660
3119,2014-08-29,광주,봄,268
3120,2014-08-29,광주,여름,35926
3121,2014-08-29,대전,여름,108650
3122,2014-08-29,부산,여름,276000
3123,2014-08-30,대구,가을,24500
3124,2014-08-30,광주,겨울,32180
3125,2014-08-30,광주,봄,290
3126,2014-08-30,광주,여름,23520
3127,2014-08-30,대전,여름,78880
3128,2014-08-30,부산,여름,24000
3129,2014-08-31,광주,겨울,11120
3130,2014-08-31,광주,여름,7808
3131,2014-09-01,대구,가을,31000
3132,2014-09-01,광주,겨울,55630
3133,2014-09-01,광주,봄,352
3134,2014-09-01,광주,여름,49496
3135,2014-09-01,대전,여름,128030
3136,2014-09-01,부산,여름,397000
3137,2014-09-02,대구,가을,21500
3138,2014-09-02,광주,겨울,75900
3139,2014-09-02,광주,봄,274
3140,2014-09-02,광주,여름,66796
3141,2014-09-02,대전,여름,88230
3142,2014-09-02,부산,여름,395000
3143,2014-09-03,대구,가을,23000
3144,2014-09-03,광주,겨울,90600
3145,2014-09-03,광주,봄,354
3146,2014-09-03,광주,여름,49006
3147,2014-09-03,대전,여름,107828
3148,2014-09-03,부산,여름,343000
3149,2014-09-04,대구,가을,14000
3150,2014-09-04,광주,겨울,50960
3151,2014-09-04,광주,봄,330
3152,2014-09-04,광주,여름,29518
3153,2014-09-04,대전,여름,101800
3154,2014-09-04,부산,여름,261000
3155,2014-09-04,서울,여름,709810
3156,2014-09-05,대구,가을,31500
3157,2014-09-05,광주,겨울,76630
3158,2014-09-05,서울,겨울,9000
3159,2014-09-05,광주,봄,230
3160,2014-09-05,광주,여름,86442
3161,2014-09-05,대전,여름,109260
3162,2014-09-05,부산,여름,370000
3163,2014-09-05,서울,여름,1291230
3164,2014-09-06,대구,가을,24800
3165,2014-09-06,서울,가을,1600
3166,2014-09-06,광주,겨울,59480
3167,2014-09-06,광주,봄,100
3168,2014-09-06,광주,여름,52304
3169,2014-09-06,대전,여름,76900
3170,2014-09-06,부산,여름,61000
3171,2014-09-06,서울,여름,527120
3172,2014-09-07,대전,여름,28850
3173,2014-09-11,광주,겨울,43840
3174,2014-09-11,광주,봄,120
3175,2014-09-11,광주,여름,17784
3176,2014-09-11,부산,여름,25000
3177,2014-09-11,서울,여름,725810
3178,2014-09-12,대구,가을,21000
3179,2014-09-12,광주,겨울,37810
3180,2014-09-12,광주,봄,120
3181,2014-09-12,광주,여름,20472
3182,2014-09-12,대전,여름,86689
3183,2014-09-12,부산,여름,337000
3184,2014-09-12,서울,여름,879930
3185,2014-09-13,대구,가을,16320
3186,2014-09-13,광주,겨울,45470
3187,2014-09-13,광주,봄,240
3188,2014-09-13,광주,여름,7816
3189,2014-09-13,대전,여름,90290
3190,2014-09-13,부산,여름,8000
3191,2014-09-13,서울,여름,885270
3192,2014-09-15,대구,가을,16800
3193,2014-09-15,광주,겨울,24550
3194,2014-09-15,광주,봄,120
3195,2014-09-15,광주,여름,19854
3196,2014-09-15,대전,여름,78090
3197,2014-09-15,부산,여름,273000
3198,2014-09-15,서울,여름,799972
3199,2014-09-16,대구,가을,26950
3200,2014-09-16,광주,겨울,47730
3201,2014-09-16,광주,봄,120
3202,2014-09-16,광주,여름,17932
3203,2014-09-16,대전,여름,86150
3204,2014-09-16,부산,여름,208000
3205,2014-09-16,서울,여름,641480
3206,2014-09-17,대구,가을,19000
3207,2014-09-17,대전,가을,100
3208,2014-09-17,광주,겨울,29140
3209,2014-09-17,서울,겨울,9200
3210,2014-09-17,광주,봄,120
3211,2014-09-17,광주,여름,9152
3212,2014-09-17,대전,여름,79340
3213,2014-09-17,부산,여름,237000
3214,2014-09-17,서울,여름,656410
3215,2014-09-18,대구,가을,6200
3216,2014-09-18,광주,겨울,23820
3217,2014-09-18,광주,봄,120
3218,2014-09-18,광주,여름,17046
3219,2014-09-18,대전,여름,70240
3220,2014-09-18,부산,여름,171000
3221,2014-09-18,서울,여름,617370
3222,2014-09-19,대구,가을,6300
3223,2014-09-19,광주,겨울,26470
3224,2014-09-19,광주,봄,120
3225,2014-09-19,광주,여름,17468
3226,2014-09-19,대전,여름,47700
3227,2014-09-19,부산,여름,364000
3228,2014-09-19,서울,여름,589880
3229,2014-09-20,대구,가을,6900
3230,2014-09-20,서울,가을,2300
3231,2014-09-20,광주,겨울,34590
3232,2014-09-20,광주,봄,120
3233,2014-09-20,광주,여름,15336
3234,2014-09-20,대전,여름,47100
3235,2014-09-20,서울,여름,593300
3236,2014-09-22,대구,가을,6000
3237,2014-09-22,광주,겨울,26750
3238,2014-09-22,광주,봄,120
3239,2014-09-22,광주,여름,12982
3240,2014-09-22,대전,여름,85010
3241,2014-09-22,부산,여름,332000
3242,2014-09-22,서울,여름,882100
3243,2014-09-23,대구,가을,6800
3244,2014-09-23,광주,겨울,42080
3245,2014-09-23,광주,여름,18362
3246,2014-09-23,대전,여름,96130
3247,2014-09-23,부산,여름,196000
3248,2014-09-23,서울,여름,875340
3249,2014-09-24,대구,가을,8700
3250,2014-09-24,광주,겨울,45040
3251,2014-09-24,광주,봄,180
3252,2014-09-24,광주,여름,19052
3253,2014-09-24,대전,여름,44730
3254,2014-09-24,부산,여름,91000
3255,2014-09-24,서울,여름,705220
3256,2014-09-25,대구,가을,8200
3257,2014-09-25,광주,겨울,2830
3258,2014-09-25,광주,봄,120
3259,2014-09-25,광주,여름,17480
3260,2014-09-25,대전,여름,16300
3261,2014-09-25,부산,여름,271000
3262,2014-09-25,서울,여름,418210
3263,2014-09-26,대구,가을,9500
3264,2014-09-26,광주,겨울,38250
3265,2014-09-26,서울,겨울,9000
3266,2014-09-26,광주,봄,120
3267,2014-09-26,광주,여름,18124
3268,2014-09-26,대전,여름,83020
3269,2014-09-26,부산,여름,236000
3270,2014-09-26,서울,여름,735850
3271,2014-09-27,대구,가을,11000
3272,2014-09-27,광주,겨울,27920
3273,2014-09-27,광주,봄,240
3274,2014-09-27,광주,여름,15728
3275,2014-09-27,대전,여름,67130
3276,2014-09-27,서울,여름,641250
3277,2014-09-29,대구,가을,15200
3278,2014-09-29,광주,겨울,18760
3279,2014-09-29,광주,봄,120
3280,2014-09-29,광주,여름,17560
3281,2014-09-29,대전,여름,100490
3282,2014-09-29,부산,여름,217000
3283,2014-09-29,서울,여름,792410
3284,2014-09-30,대구,가을,14950
3285,2014-09-30,광주,겨울,21100
3286,2014-09-30,광주,봄,120
3287,2014-09-30,광주,여름,16226
3288,2014-09-30,대전,여름,64330
3289,2014-09-30,부산,여름,234000
3290,2014-09-30,서울,여름,572810
3291,2014-10-01,대구,가을,10100
3292,2014-10-01,대전,가을,200
3293,2014-10-01,서울,가을,736150
3294,2014-10-01,광주,겨울,31210
3295,2014-10-01,서울,겨울,9000
3296,2014-10-01,광주,봄,120
3297,2014-10-01,광주,여름,16296
3298,2014-10-01,대전,여름,57000
3299,2014-10-01,부산,여름,238000
3300,2014-10-01,서울,여름,45000
3301,2014-10-02,대구,가을,14500
3302,2014-10-02,부산,가을,24000
3303,2014-10-02,서울,가을,830930
3304,2014-10-02,광주,겨울,45740
3305,2014-10-02,서울,겨울,9500
3306,2014-10-02,광주,봄,120
3307,2014-10-02,광주,여름,18626
3308,2014-10-02,대전,여름,71340
3309,2014-10-02,부산,여름,278000
3310,2014-10-02,서울,여름,27000
3311,2014-10-03,대구,가을,8500
3312,2014-10-03,서울,가을,575600
3313,2014-10-03,광주,겨울,46410
3314,2014-10-03,광주,봄,120
3315,2014-10-03,광주,여름,23738
3316,2014-10-03,대전,여름,62460
3317,2014-10-03,부산,여름,45000
3318,2014-10-03,서울,여름,27300
3319,2014-10-04,광주,가을,392
3320,2014-10-04,대구,가을,7000
3321,2014-10-04,대전,가을,23870
3322,2014-10-04,서울,가을,349830
3323,2014-10-04,광주,겨울,44420
3324,2014-10-04,광주,봄,120
3325,2014-10-04,광주,여름,14864
3326,2014-10-04,대전,여름,47630
3327,2014-10-06,대구,가을,21350
3328,2014-10-06,대전,가을,28530
3329,2014-10-06,부산,가을,123000
3330,2014-10-06,서울,가을,694210
3331,2014-10-06,광주,겨울,52850
3332,2014-10-06,서울,겨울,9000
3333,2014-10-06,광주,봄,120
3334,2014-10-06,광주,여름,16910
3335,2014-10-06,대전,여름,68980
3336,2014-10-06,부산,여름,155000
3337,2014-10-06,서울,여름,28000
3338,2014-10-07,대구,가을,21500
3339,2014-10-07,대전,가을,32560
3340,2014-10-07,부산,가을,341000
3341,2014-10-07,서울,가을,686950
3342,2014-10-07,광주,겨울,31780
3343,2014-10-07,광주,봄,120
3344,2014-10-07,광주,여름,8356
3345,2014-10-07,대전,여름,47870
3346,2014-10-07,서울,여름,38000
3347,2014-10-08,대구,가을,8000
3348,2014-10-08,대전,가을,13110
3349,2014-10-08,부산,가을,157000
3350,2014-10-08,서울,가을,645800
3351,2014-10-08,광주,겨울,19790
3352,2014-10-08,서울,겨울,9500
3353,2014-10-08,광주,봄,120
3354,2014-10-08,광주,여름,18414
3355,2014-10-08,대전,여름,60320
3356,2014-10-08,서울,여름,19000
3357,2014-10-09,대구,가을,16300
3358,2014-10-09,대전,가을,13730
3359,2014-10-09,부산,가을,67000
3360,2014-10-09,서울,가을,631310
3361,2014-10-09,광주,겨울,33070
3362,2014-10-09,광주,봄,120
3363,2014-10-09,광주,여름,16314
3364,2014-10-09,대전,여름,39890
3365,2014-10-09,서울,여름,27000
3366,2014-10-10,대구,가을,12350
3367,2014-10-10,대전,가을,14130
3368,2014-10-10,부산,가을,403000
3369,2014-10-10,서울,가을,594260
3370,2014-10-10,광주,겨울,40870
3371,2014-10-10,서울,겨울,9500
3372,2014-10-10,광주,봄,120
3373,2014-10-10,광주,여름,24572
3374,2014-10-10,대전,여름,40510
3375,2014-10-10,서울,여름,28000
3376,2014-10-11,광주,가을,1408
